year,JDT,DOY,Time,litu.HW
2003,5068.81,320,20,3.18
2003,5068.83,320,20.5,3.18
2003,5068.85,320,21,3.18
2003,5068.88,320,21.5,3.18
2003,5068.9,320,22,3.18
2003,5068.92,320,22.5,3.18
2003,5068.94,320,23,3.18
2003,5068.96,320,23.5,3.18
2003,5068.98,320,24,3.18
2003,5069,321,0.5,3.18
2003,5069.02,321,1,3.18
2003,5069.04,321,1.5,3.18
2003,5069.06,321,2,3.18
2003,5069.08,321,2.5,3.18
2003,5069.1,321,3,3.18
2003,5069.13,321,3.5,3.18
2003,5069.15,321,4,3.18
2003,5069.17,321,4.5,3.18
2003,5069.19,321,5,3.18
2003,5069.21,321,5.5,3.18
2003,5069.23,321,6,3.18
2003,5069.25,321,6.5,3.18
2003,5069.27,321,7,3.18
2003,5069.29,321,7.5,3.18
2003,5069.31,321,8,3.18
2003,5069.33,321,8.5,3.18
2003,5069.35,321,9,3.18
2003,5069.38,321,9.5,3.18
2003,5069.4,321,10,3.18
2003,5069.42,321,10.5,3.18
2003,5069.44,321,11,3.18
2003,5069.46,321,11.5,3.18
2003,5069.48,321,12,3.18
2003,5069.5,321,12.5,3.18
2003,5069.52,321,13,3.18
2003,5069.54,321,13.5,3.18
2003,5069.56,321,14,3.18
2003,5069.58,321,14.5,3.18
2003,5069.6,321,15,3.18
2003,5069.63,321,15.5,3.18
2003,5069.65,321,16,3.18
2003,5069.67,321,16.5,3.18
2003,5069.69,321,17,3.18
2003,5069.71,321,17.5,3.18
2003,5069.73,321,18,3.18
2003,5069.75,321,18.5,3.18
2003,5069.77,321,19,3.18
2003,5069.79,321,19.5,3.18
2003,5069.81,321,20,3.18
2003,5069.83,321,20.5,3.18
2003,5069.85,321,21,3.18
2003,5069.88,321,21.5,3.18
2003,5069.9,321,22,3.18
2003,5069.92,321,22.5,3.18
2003,5069.94,321,23,3.18
2003,5069.96,321,23.5,3.18
2003,5069.98,321,24,3.18
2003,5070,322,0.5,3.18
2003,5070.02,322,1,3.18
2003,5070.04,322,1.5,3.18
2003,5070.06,322,2,3.18
2003,5070.08,322,2.5,3.18
2003,5070.1,322,3,3.18
2003,5070.13,322,3.5,3.18
2003,5070.15,322,4,3.18
2003,5070.17,322,4.5,3.18
2003,5070.19,322,5,3.18
2003,5070.21,322,5.5,3.18
2003,5070.23,322,6,3.18
2003,5070.25,322,6.5,3.18
2003,5070.27,322,7,3.18
2003,5070.29,322,7.5,3.18
2003,5070.31,322,8,3.18
2003,5070.33,322,8.5,3.18
2003,5070.35,322,9,3.18
2003,5070.38,322,9.5,3.18
2003,5070.4,322,10,3.18
2003,5070.42,322,10.5,3.18
2003,5070.44,322,11,3.18
2003,5070.46,322,11.5,3.18
2003,5070.48,322,12,3.18
2003,5070.5,322,12.5,3.18
2003,5070.52,322,13,3.18
2003,5070.54,322,13.5,3.18
2003,5070.56,322,14,3.18
2003,5070.58,322,14.5,3.18
2003,5070.6,322,15,3.18
2003,5070.63,322,15.5,3.18
2003,5070.65,322,16,3.18
2003,5070.67,322,16.5,3.18
2003,5070.69,322,17,3.18
2003,5070.71,322,17.5,3.18
2003,5070.73,322,18,3.18
2003,5070.75,322,18.5,3.18
2003,5070.77,322,19,3.18
2003,5070.79,322,19.5,3.18
2003,5070.81,322,20,3.18
2003,5070.83,322,20.5,3.18
2003,5070.85,322,21,3.18
2003,5070.88,322,21.5,3.18
2003,5070.9,322,22,3.18
2003,5070.92,322,22.5,3.18
2003,5070.94,322,23,3.18
2003,5070.96,322,23.5,3.18
2003,5070.98,322,24,3.18
2003,5071,323,0.5,3.18
2003,5071.02,323,1,3.18
2003,5071.04,323,1.5,3.18
2003,5071.06,323,2,3.18
2003,5071.08,323,2.5,3.18
2003,5071.1,323,3,3.18
2003,5071.13,323,3.5,3.18
2003,5071.15,323,4,3.18
2003,5071.17,323,4.5,3.18
2003,5071.19,323,5,3.18
2003,5071.21,323,5.5,3.18
2003,5071.23,323,6,3.18
2003,5071.25,323,6.5,3.18
2003,5071.27,323,7,3.18
2003,5071.29,323,7.5,3.18
2003,5071.31,323,8,3.18
2003,5071.33,323,8.5,3.18
2003,5071.35,323,9,3.18
2003,5071.38,323,9.5,3.18
2003,5071.4,323,10,3.18
2003,5071.42,323,10.5,3.18
2003,5071.44,323,11,3.18
2003,5071.46,323,11.5,3.18
2003,5071.48,323,12,3.18
2003,5071.5,323,12.5,3.18
2003,5071.52,323,13,3.18
2003,5071.54,323,13.5,3.18
2003,5071.56,323,14,3.18
2003,5071.58,323,14.5,3.18
2003,5071.6,323,15,3.18
2003,5071.63,323,15.5,3.18
2003,5071.65,323,16,3.18
2003,5071.67,323,16.5,3.18
2003,5071.69,323,17,3.18
2003,5071.71,323,17.5,3.18
2003,5071.73,323,18,3.18
2003,5071.75,323,18.5,3.18
2003,5071.77,323,19,3.18
2003,5071.79,323,19.5,3.18
2003,5071.81,323,20,3.18
2003,5071.83,323,20.5,3.18
2003,5071.85,323,21,3.18
2003,5071.88,323,21.5,3.18
2003,5071.9,323,22,3.18
2003,5071.92,323,22.5,3.18
2003,5071.94,323,23,3.18
2003,5071.96,323,23.5,3.18
2003,5071.98,323,24,3.18
2003,5072,324,0.5,3.18
2003,5072.02,324,1,3.18
2003,5072.04,324,1.5,3.18
2003,5072.06,324,2,3.18
2003,5072.08,324,2.5,3.18
2003,5072.1,324,3,3.18
2003,5072.13,324,3.5,3.18
2003,5072.15,324,4,3.18
2003,5072.17,324,4.5,3.18
2003,5072.19,324,5,3.18
2003,5072.21,324,5.5,3.18
2003,5072.23,324,6,3.18
2003,5072.25,324,6.5,3.18
2003,5072.27,324,7,3.18
2003,5072.29,324,7.5,3.18
2003,5072.31,324,8,3.18
2003,5072.33,324,8.5,3.18
2003,5072.35,324,9,3.18
2003,5072.38,324,9.5,3.18
2003,5072.4,324,10,3.18
2003,5072.42,324,10.5,3.18
2003,5072.44,324,11,3.18
2003,5072.46,324,11.5,3.18
2003,5072.48,324,12,3.18
2003,5072.5,324,12.5,3.18
2003,5072.52,324,13,3.18
2003,5072.54,324,13.5,3.18
2003,5072.56,324,14,3.18
2003,5072.58,324,14.5,3.18
2003,5072.6,324,15,3.18
2003,5072.63,324,15.5,3.18
2003,5072.65,324,16,3.18
2003,5072.67,324,16.5,3.18
2003,5072.69,324,17,3.18
2003,5072.71,324,17.5,3.18
2003,5072.73,324,18,3.18
2003,5072.75,324,18.5,3.18
2003,5072.77,324,19,3.18
2003,5072.79,324,19.5,3.18
2003,5072.81,324,20,3.18
2003,5072.83,324,20.5,3.18
2003,5072.85,324,21,3.18
2003,5072.88,324,21.5,3.18
2003,5072.9,324,22,3.18
2003,5072.92,324,22.5,3.18
2003,5072.94,324,23,3.18
2003,5072.96,324,23.5,3.18
2003,5072.98,324,24,3.18
2003,5073,325,0.5,3.18
2003,5073.02,325,1,3.18
2003,5073.04,325,1.5,3.18
2003,5073.06,325,2,3.18
2003,5073.08,325,2.5,3.18
2003,5073.1,325,3,3.18
2003,5073.13,325,3.5,3.18
2003,5073.15,325,4,3.18
2003,5073.17,325,4.5,3.18
2003,5073.19,325,5,3.18
2003,5073.21,325,5.5,3.18
2003,5073.23,325,6,3.18
2003,5073.25,325,6.5,3.18
2003,5073.27,325,7,3.18
2003,5073.29,325,7.5,3.18
2003,5073.31,325,8,3.18
2003,5073.33,325,8.5,3.18
2003,5073.35,325,9,3.18
2003,5073.38,325,9.5,3.18
2003,5073.4,325,10,3.18
2003,5073.42,325,10.5,3.18
2003,5073.44,325,11,3.18
2003,5073.46,325,11.5,3.18
2003,5073.48,325,12,3.18
2003,5073.5,325,12.5,3.18
2003,5073.52,325,13,3.18
2003,5073.54,325,13.5,3.18
2003,5073.56,325,14,3.18
2003,5073.58,325,14.5,3.18
2003,5073.6,325,15,3.18
2003,5073.63,325,15.5,3.18
2003,5073.65,325,16,3.18
2003,5073.67,325,16.5,3.18
2003,5073.69,325,17,3.18
2003,5073.71,325,17.5,3.18
2003,5073.73,325,18,3.18
2003,5073.75,325,18.5,3.18
2003,5073.77,325,19,3.18
2003,5073.79,325,19.5,3.18
2003,5073.81,325,20,3.18
2003,5073.83,325,20.5,3.18
2003,5073.85,325,21,3.18
2003,5073.88,325,21.5,3.18
2003,5073.9,325,22,3.18
2003,5073.92,325,22.5,3.18
2003,5073.94,325,23,3.18
2003,5073.96,325,23.5,3.18
2003,5073.98,325,24,3.18
2003,5074,326,0.5,3.18
2003,5074.02,326,1,3.18
2003,5074.04,326,1.5,3.18
2003,5074.06,326,2,3.18
2003,5074.08,326,2.5,3.18
2003,5074.1,326,3,3.18
2003,5074.13,326,3.5,3.18
2003,5074.15,326,4,3.18
2003,5074.17,326,4.5,3.18
2003,5074.19,326,5,3.18
2003,5074.21,326,5.5,3.18
2003,5074.23,326,6,3.18
2003,5074.25,326,6.5,3.18
2003,5074.27,326,7,3.18
2003,5074.29,326,7.5,3.18
2003,5074.31,326,8,3.18
2003,5074.33,326,8.5,3.18
2003,5074.35,326,9,3.18
2003,5074.38,326,9.5,3.18
2003,5074.4,326,10,3.18
2003,5074.42,326,10.5,3.18
2003,5074.44,326,11,3.18
2003,5074.46,326,11.5,3.18
2003,5074.48,326,12,3.18
2003,5074.5,326,12.5,3.18
2003,5074.52,326,13,3.18
2003,5074.54,326,13.5,3.18
2003,5074.56,326,14,3.18
2003,5074.58,326,14.5,3.18
2003,5074.6,326,15,3.18
2003,5074.63,326,15.5,3.18
2003,5074.65,326,16,3.18
2003,5074.67,326,16.5,3.18
2003,5074.69,326,17,3.18
2003,5074.71,326,17.5,3.18
2003,5074.73,326,18,3.18
2003,5074.75,326,18.5,3.18
2003,5074.77,326,19,3.18
2003,5074.79,326,19.5,3.18
2003,5074.81,326,20,3.18
2003,5074.83,326,20.5,3.18
2003,5074.85,326,21,3.18
2003,5074.88,326,21.5,3.18
2003,5074.9,326,22,3.18
2003,5074.92,326,22.5,3.18
2003,5074.94,326,23,3.18
2003,5074.96,326,23.5,3.18
2003,5074.98,326,24,3.18
2003,5075,327,0.5,3.18
2003,5075.02,327,1,3.18
2003,5075.04,327,1.5,3.18
2003,5075.06,327,2,3.18
2003,5075.08,327,2.5,3.18
2003,5075.1,327,3,3.18
2003,5075.13,327,3.5,3.18
2003,5075.15,327,4,3.18
2003,5075.17,327,4.5,3.18
2003,5075.19,327,5,3.18
2003,5075.21,327,5.5,3.18
2003,5075.23,327,6,3.18
2003,5075.25,327,6.5,3.18
2003,5075.27,327,7,3.18
2003,5075.29,327,7.5,3.18
2003,5075.31,327,8,3.18
2003,5075.33,327,8.5,3.18
2003,5075.35,327,9,3.18
2003,5075.38,327,9.5,3.18
2003,5075.4,327,10,3.18
2003,5075.42,327,10.5,3.18
2003,5075.44,327,11,3.18
2003,5075.46,327,11.5,3.18
2003,5075.48,327,12,3.18
2003,5075.5,327,12.5,3.18
2003,5075.52,327,13,3.18
2003,5075.54,327,13.5,3.18
2003,5075.56,327,14,3.18
2003,5075.58,327,14.5,3.18
2003,5075.6,327,15,3.18
2003,5075.63,327,15.5,3.18
2003,5075.65,327,16,3.18
2003,5075.67,327,16.5,3.18
2003,5075.69,327,17,3.18
2003,5075.71,327,17.5,3.18
2003,5075.73,327,18,3.18
2003,5075.75,327,18.5,3.18
2003,5075.77,327,19,3.18
2003,5075.79,327,19.5,3.18
2003,5075.81,327,20,3.18
2003,5075.83,327,20.5,3.18
2003,5075.85,327,21,3.18
2003,5075.88,327,21.5,3.18
2003,5075.9,327,22,3.18
2003,5075.92,327,22.5,3.18
2003,5075.94,327,23,3.18
2003,5075.96,327,23.5,3.18
2003,5075.98,327,24,3.18
2003,5076,328,0.5,3.18
2003,5076.02,328,1,3.18
2003,5076.04,328,1.5,3.18
2003,5076.06,328,2,3.18
2003,5076.08,328,2.5,3.18
2003,5076.1,328,3,3.18
2003,5076.13,328,3.5,3.18
2003,5076.15,328,4,3.18
2003,5076.17,328,4.5,3.18
2003,5076.19,328,5,3.18
2003,5076.21,328,5.5,3.18
2003,5076.23,328,6,3.18
2003,5076.25,328,6.5,3.18
2003,5076.27,328,7,3.18
2003,5076.29,328,7.5,3.18
2003,5076.31,328,8,3.18
2003,5076.33,328,8.5,3.18
2003,5076.35,328,9,3.18
2003,5076.38,328,9.5,3.18
2003,5076.4,328,10,3.18
2003,5076.42,328,10.5,3.18
2003,5076.44,328,11,3.18
2003,5076.46,328,11.5,3.18
2003,5076.48,328,12,3.18
2003,5076.5,328,12.5,3.18
2003,5076.52,328,13,3.18
2003,5076.54,328,13.5,3.18
2003,5076.56,328,14,3.18
2003,5076.58,328,14.5,3.18
2003,5076.6,328,15,3.18
2003,5076.63,328,15.5,3.18
2003,5076.65,328,16,3.18
2003,5076.67,328,16.5,3.18
2003,5076.69,328,17,3.18
2003,5076.71,328,17.5,3.18
2003,5076.73,328,18,3.18
2003,5076.75,328,18.5,3.18
2003,5076.77,328,19,3.18
2003,5076.79,328,19.5,3.18
2003,5076.81,328,20,3.18
2003,5076.83,328,20.5,3.18
2003,5076.85,328,21,3.18
2003,5076.88,328,21.5,3.18
2003,5076.9,328,22,3.18
2003,5076.92,328,22.5,3.18
2003,5076.94,328,23,3.18
2003,5076.96,328,23.5,3.18
2003,5076.98,328,24,3.18
2003,5077,329,0.5,3.18
2003,5077.02,329,1,3.18
2003,5077.04,329,1.5,3.18
2003,5077.06,329,2,3.18
2003,5077.08,329,2.5,3.18
2003,5077.1,329,3,3.18
2003,5077.13,329,3.5,3.18
2003,5077.15,329,4,3.18
2003,5077.17,329,4.5,3.18
2003,5077.19,329,5,3.18
2003,5077.21,329,5.5,3.18
2003,5077.23,329,6,3.18
2003,5077.25,329,6.5,3.18
2003,5077.27,329,7,3.18
2003,5077.29,329,7.5,3.18
2003,5077.31,329,8,3.18
2003,5077.33,329,8.5,3.18
2003,5077.35,329,9,3.18
2003,5077.38,329,9.5,3.18
2003,5077.4,329,10,3.18
2003,5077.42,329,10.5,3.18
2003,5077.44,329,11,3.18
2003,5077.46,329,11.5,3.18
2003,5077.48,329,12,3.18
2003,5077.5,329,12.5,3.18
2003,5077.52,329,13,3.18
2003,5077.54,329,13.5,3.18
2003,5077.56,329,14,3.18
2003,5077.58,329,14.5,3.18
2003,5077.6,329,15,3.18
2003,5077.63,329,15.5,3.18
2003,5077.65,329,16,3.18
2003,5077.67,329,16.5,3.18
2003,5077.69,329,17,3.18
2003,5077.71,329,17.5,3.18
2003,5077.73,329,18,3.18
2003,5077.75,329,18.5,3.18
2003,5077.77,329,19,3.18
2003,5077.79,329,19.5,3.18
2003,5077.81,329,20,3.18
2003,5077.83,329,20.5,3.18
2003,5077.85,329,21,3.18
2003,5077.88,329,21.5,3.18
2003,5077.9,329,22,3.18
2003,5077.92,329,22.5,3.18
2003,5077.94,329,23,3.18
2003,5077.96,329,23.5,3.18
2003,5077.98,329,24,3.18
2003,5078,330,0.5,3.18
2003,5078.02,330,1,3.18
2003,5078.04,330,1.5,3.18
2003,5078.06,330,2,3.18
2003,5078.08,330,2.5,3.18
2003,5078.1,330,3,3.18
2003,5078.13,330,3.5,3.18
2003,5078.15,330,4,3.18
2003,5078.17,330,4.5,3.18
2003,5078.19,330,5,3.18
2003,5078.21,330,5.5,3.18
2003,5078.23,330,6,3.18
2003,5078.25,330,6.5,3.18
2003,5078.27,330,7,3.18
2003,5078.29,330,7.5,3.18
2003,5078.31,330,8,3.18
2003,5078.33,330,8.5,3.18
2003,5078.35,330,9,3.18
2003,5078.38,330,9.5,3.18
2003,5078.4,330,10,3.18
2003,5078.42,330,10.5,3.18
2003,5078.44,330,11,3.18
2003,5078.46,330,11.5,3.18
2003,5078.48,330,12,3.18
2003,5078.5,330,12.5,3.18
2003,5078.52,330,13,3.18
2003,5078.54,330,13.5,3.18
2003,5078.56,330,14,3.18
2003,5078.58,330,14.5,3.18
2003,5078.6,330,15,3.18
2003,5078.63,330,15.5,3.18
2003,5078.65,330,16,3.18
2003,5078.67,330,16.5,3.18
2003,5078.69,330,17,3.18
2003,5078.71,330,17.5,3.18
2003,5078.73,330,18,3.18
2003,5078.75,330,18.5,3.18
2003,5078.77,330,19,3.18
2003,5078.79,330,19.5,3.18
2003,5078.81,330,20,3.18
2003,5078.83,330,20.5,3.18
2003,5078.85,330,21,3.18
2003,5078.88,330,21.5,3.18
2003,5078.9,330,22,3.18
2003,5078.92,330,22.5,3.18
2003,5078.94,330,23,3.18
2003,5078.96,330,23.5,3.18
2003,5078.98,330,24,3.18
2003,5079,331,0.5,3.18
2003,5079.02,331,1,3.18
2003,5079.04,331,1.5,3.18
2003,5079.06,331,2,3.18
2003,5079.08,331,2.5,3.18
2003,5079.1,331,3,3.18
2003,5079.13,331,3.5,3.18
2003,5079.15,331,4,3.18
2003,5079.17,331,4.5,3.18
2003,5079.19,331,5,3.18
2003,5079.21,331,5.5,3.18
2003,5079.23,331,6,3.18
2003,5079.25,331,6.5,3.18
2003,5079.27,331,7,3.18
2003,5079.29,331,7.5,3.18
2003,5079.31,331,8,3.18
2003,5079.33,331,8.5,3.18
2003,5079.35,331,9,3.18
2003,5079.38,331,9.5,3.18
2003,5079.4,331,10,3.18
2003,5079.42,331,10.5,3.18
2003,5079.44,331,11,3.18
2003,5079.46,331,11.5,3.18
2003,5079.48,331,12,3.18
2003,5079.5,331,12.5,3.18
2003,5079.52,331,13,3.18
2003,5079.54,331,13.5,3.18
2003,5079.56,331,14,3.18
2003,5079.58,331,14.5,3.18
2003,5079.6,331,15,3.18
2003,5079.63,331,15.5,3.18
2003,5079.65,331,16,3.18
2003,5079.67,331,16.5,3.18
2003,5079.69,331,17,3.18
2003,5079.71,331,17.5,3.18
2003,5079.73,331,18,3.18
2003,5079.75,331,18.5,3.18
2003,5079.77,331,19,3.18
2003,5079.79,331,19.5,3.18
2003,5079.81,331,20,3.18
2003,5079.83,331,20.5,3.18
2003,5079.85,331,21,3.18
2003,5079.88,331,21.5,3.18
2003,5079.9,331,22,3.18
2003,5079.92,331,22.5,3.18
2003,5079.94,331,23,3.18
2003,5079.96,331,23.5,3.18
2003,5079.98,331,24,3.18
2003,5080,332,0.5,3.18
2003,5080.02,332,1,3.18
2003,5080.04,332,1.5,3.18
2003,5080.06,332,2,3.18
2003,5080.08,332,2.5,3.18
2003,5080.1,332,3,3.18
2003,5080.13,332,3.5,3.18
2003,5080.15,332,4,3.18
2003,5080.17,332,4.5,3.18
2003,5080.19,332,5,3.18
2003,5080.21,332,5.5,3.18
2003,5080.23,332,6,3.18
2003,5080.25,332,6.5,3.18
2003,5080.27,332,7,3.18
2003,5080.29,332,7.5,3.18
2003,5080.31,332,8,3.18
2003,5080.33,332,8.5,3.18
2003,5080.35,332,9,3.18
2003,5080.38,332,9.5,3.18
2003,5080.4,332,10,3.18
2003,5080.42,332,10.5,3.18
2003,5080.44,332,11,3.18
2003,5080.46,332,11.5,3.18
2003,5080.48,332,12,3.18
2003,5080.5,332,12.5,3.18
2003,5080.52,332,13,3.18
2003,5080.54,332,13.5,3.18
2003,5080.56,332,14,3.18
2003,5080.58,332,14.5,3.18
2003,5080.6,332,15,3.18
2003,5080.63,332,15.5,3.18
2003,5080.65,332,16,3.18
2003,5080.67,332,16.5,3.18
2003,5080.69,332,17,3.18
2003,5080.71,332,17.5,3.18
2003,5080.73,332,18,3.18
2003,5080.75,332,18.5,3.18
2003,5080.77,332,19,3.18
2003,5080.79,332,19.5,3.18
2003,5080.81,332,20,3.18
2003,5080.83,332,20.5,3.18
2003,5080.85,332,21,3.18
2003,5080.88,332,21.5,3.18
2003,5080.9,332,22,3.18
2003,5080.92,332,22.5,3.18
2003,5080.94,332,23,3.18
2003,5080.96,332,23.5,3.18
2003,5080.98,332,24,3.18
2003,5081,333,0.5,3.18
2003,5081.02,333,1,3.18
2003,5081.04,333,1.5,3.18
2003,5081.06,333,2,3.18
2003,5081.08,333,2.5,3.18
2003,5081.1,333,3,3.18
2003,5081.13,333,3.5,3.18
2003,5081.15,333,4,3.18
2003,5081.17,333,4.5,3.18
2003,5081.19,333,5,3.18
2003,5081.21,333,5.5,3.18
2003,5081.23,333,6,3.18
2003,5081.25,333,6.5,3.18
2003,5081.27,333,7,3.18
2003,5081.29,333,7.5,3.18
2003,5081.31,333,8,3.18
2003,5081.33,333,8.5,3.18
2003,5081.35,333,9,3.18
2003,5081.38,333,9.5,3.18
2003,5081.4,333,10,3.18
2003,5081.42,333,10.5,3.18
2003,5081.44,333,11,3.18
2003,5081.46,333,11.5,3.18
2003,5081.48,333,12,3.18
2003,5081.5,333,12.5,3.18
2003,5081.52,333,13,3.18
2003,5081.54,333,13.5,3.18
2003,5081.56,333,14,3.18
2003,5081.58,333,14.5,3.18
2003,5081.6,333,15,3.18
2003,5081.63,333,15.5,3.18
2003,5081.65,333,16,3.18
2003,5081.67,333,16.5,3.18
2003,5081.69,333,17,3.18
2003,5081.71,333,17.5,3.18
2003,5081.73,333,18,3.18
2003,5081.75,333,18.5,3.18
2003,5081.77,333,19,3.18
2003,5081.79,333,19.5,3.18
2003,5081.81,333,20,3.18
2003,5081.83,333,20.5,3.18
2003,5081.85,333,21,3.18
2003,5081.88,333,21.5,3.18
2003,5081.9,333,22,3.18
2003,5081.92,333,22.5,3.18
2003,5081.94,333,23,3.18
2003,5081.96,333,23.5,3.18
2003,5081.98,333,24,3.18
2003,5082,334,0.5,3.18
2003,5082.02,334,1,3.18
2003,5082.04,334,1.5,3.18
2003,5082.06,334,2,3.18
2003,5082.08,334,2.5,3.18
2003,5082.1,334,3,3.18
2003,5082.13,334,3.5,3.18
2003,5082.15,334,4,3.18
2003,5082.17,334,4.5,3.18
2003,5082.19,334,5,3.18
2003,5082.21,334,5.5,3.18
2003,5082.23,334,6,3.18
2003,5082.25,334,6.5,3.18
2003,5082.27,334,7,3.18
2003,5082.29,334,7.5,3.18
2003,5082.31,334,8,3.18
2003,5082.33,334,8.5,3.18
2003,5082.35,334,9,3.18
2003,5082.38,334,9.5,3.18
2003,5082.4,334,10,3.18
2003,5082.42,334,10.5,3.18
2003,5082.44,334,11,3.18
2003,5082.46,334,11.5,3.18
2003,5082.48,334,12,3.18
2003,5082.5,334,12.5,3.18
2003,5082.52,334,13,3.18
2003,5082.54,334,13.5,3.18
2003,5082.56,334,14,3.18
2003,5082.58,334,14.5,3.18
2003,5082.6,334,15,3.18
2003,5082.63,334,15.5,3.18
2003,5082.65,334,16,3.18
2003,5082.67,334,16.5,3.18
2003,5082.69,334,17,3.18
2003,5082.71,334,17.5,3.18
2003,5082.73,334,18,3.18
2003,5082.75,334,18.5,3.18
2003,5082.77,334,19,3.18
2003,5082.79,334,19.5,3.18
2003,5082.81,334,20,3.18
2003,5082.83,334,20.5,3.18
2003,5082.85,334,21,3.18
2003,5082.88,334,21.5,3.18
2003,5082.9,334,22,3.18
2003,5082.92,334,22.5,3.18
2003,5082.94,334,23,3.18
2003,5082.96,334,23.5,3.18
2003,5082.98,334,24,3.18
2003,5083,335,0.5,3.18
2003,5083.02,335,1,3.18
2003,5083.04,335,1.5,3.18
2003,5083.06,335,2,3.18
2003,5083.08,335,2.5,3.18
2003,5083.1,335,3,3.18
2003,5083.13,335,3.5,3.18
2003,5083.15,335,4,3.18
2003,5083.17,335,4.5,3.18
2003,5083.19,335,5,3.18
2003,5083.21,335,5.5,3.18
2003,5083.23,335,6,3.18
2003,5083.25,335,6.5,3.18
2003,5083.27,335,7,3.18
2003,5083.29,335,7.5,3.18
2003,5083.31,335,8,3.18
2003,5083.33,335,8.5,3.18
2003,5083.35,335,9,3.18
2003,5083.38,335,9.5,3.18
2003,5083.4,335,10,3.18
2003,5083.42,335,10.5,3.18
2003,5083.44,335,11,3.18
2003,5083.46,335,11.5,3.18
2003,5083.48,335,12,3.18
2003,5083.5,335,12.5,3.18
2003,5083.52,335,13,3.18
2003,5083.54,335,13.5,3.18
2003,5083.56,335,14,3.18
2003,5083.58,335,14.5,3.18
2003,5083.6,335,15,3.18
2003,5083.63,335,15.5,3.18
2003,5083.65,335,16,3.18
2003,5083.67,335,16.5,3.18
2003,5083.69,335,17,3.18
2003,5083.71,335,17.5,3.18
2003,5083.73,335,18,3.18
2003,5083.75,335,18.5,3.18
2003,5083.77,335,19,3.18
2003,5083.79,335,19.5,3.18
2003,5083.81,335,20,3.18
2003,5083.83,335,20.5,3.18
2003,5083.85,335,21,3.18
2003,5083.88,335,21.5,3.18
2003,5083.9,335,22,3.18
2003,5083.92,335,22.5,3.18
2003,5083.94,335,23,3.18
2003,5083.96,335,23.5,3.18
2003,5083.98,335,24,3.18
2003,5084,336,0.5,3.18
2003,5084.02,336,1,3.18
2003,5084.04,336,1.5,3.18
2003,5084.06,336,2,3.18
2003,5084.08,336,2.5,3.18
2003,5084.1,336,3,3.18
2003,5084.13,336,3.5,3.18
2003,5084.15,336,4,3.18
2003,5084.17,336,4.5,3.18
2003,5084.19,336,5,3.18
2003,5084.21,336,5.5,3.18
2003,5084.23,336,6,3.18
2003,5084.25,336,6.5,3.18
2003,5084.27,336,7,3.18
2003,5084.29,336,7.5,3.18
2003,5084.31,336,8,3.18
2003,5084.33,336,8.5,3.18
2003,5084.35,336,9,3.18
2003,5084.38,336,9.5,3.18
2003,5084.4,336,10,3.18
2003,5084.42,336,10.5,3.18
2003,5084.44,336,11,3.18
2003,5084.46,336,11.5,3.18
2003,5084.48,336,12,3.18
2003,5084.5,336,12.5,3.18
2003,5084.52,336,13,3.18
2003,5084.54,336,13.5,3.18
2003,5084.56,336,14,3.18
2003,5084.58,336,14.5,3.18
2003,5084.6,336,15,3.18
2003,5084.63,336,15.5,3.18
2003,5084.65,336,16,3.18
2003,5084.67,336,16.5,3.18
2003,5084.69,336,17,3.18
2003,5084.71,336,17.5,3.18
2003,5084.73,336,18,3.18
2003,5084.75,336,18.5,3.18
2003,5084.77,336,19,3.18
2003,5084.79,336,19.5,3.18
2003,5084.81,336,20,3.18
2003,5084.83,336,20.5,3.18
2003,5084.85,336,21,3.18
2003,5084.88,336,21.5,3.18
2003,5084.9,336,22,3.18
2003,5084.92,336,22.5,3.18
2003,5084.94,336,23,3.18
2003,5084.96,336,23.5,3.18
2003,5084.98,336,24,3.18
2003,5085,337,0.5,3.18
2003,5085.02,337,1,3.18
2003,5085.04,337,1.5,3.18
2003,5085.06,337,2,3.18
2003,5085.08,337,2.5,3.18
2003,5085.1,337,3,3.18
2003,5085.13,337,3.5,3.18
2003,5085.15,337,4,3.18
2003,5085.17,337,4.5,3.18
2003,5085.19,337,5,3.18
2003,5085.21,337,5.5,3.18
2003,5085.23,337,6,3.18
2003,5085.25,337,6.5,3.18
2003,5085.27,337,7,3.18
2003,5085.29,337,7.5,3.18
2003,5085.31,337,8,3.18
2003,5085.33,337,8.5,3.18
2003,5085.35,337,9,3.18
2003,5085.38,337,9.5,3.18
2003,5085.4,337,10,3.18
2003,5085.42,337,10.5,3.18
2003,5085.44,337,11,3.18
2003,5085.46,337,11.5,3.18
2003,5085.48,337,12,3.18
2003,5085.5,337,12.5,3.18
2003,5085.52,337,13,3.18
2003,5085.54,337,13.5,3.18
2003,5085.56,337,14,3.18
2003,5085.58,337,14.5,3.18
2003,5085.6,337,15,3.18
2003,5085.63,337,15.5,3.18
2003,5085.65,337,16,3.18
2003,5085.67,337,16.5,3.18
2003,5085.69,337,17,3.18
2003,5085.71,337,17.5,3.18
2003,5085.73,337,18,3.18
2003,5085.75,337,18.5,3.18
2003,5085.77,337,19,3.18
2003,5085.79,337,19.5,3.18
2003,5085.81,337,20,3.18
2003,5085.83,337,20.5,3.18
2003,5085.85,337,21,3.18
2003,5085.88,337,21.5,3.18
2003,5085.9,337,22,3.18
2003,5085.92,337,22.5,3.18
2003,5085.94,337,23,3.18
2003,5085.96,337,23.5,3.18
