year,JDT,DOY,Time,VPD.HW
2003,5021.63,273,15.5,1.4136268
2003,5021.65,273,16,1.3573934
2003,5021.67,273,16.5,1.3325469
2003,5021.69,273,17,1.1913903
2003,5021.71,273,17.5,0.90536219
2003,5021.73,273,18,0.53537905
2003,5021.75,273,18.5,0.27750489
2003,5021.77,273,19,0.16473868
2003,5021.79,273,19.5,0.11136406
2003,5021.81,273,20,0.078963563
2003,5021.83,273,20.5,0.057671133
2003,5021.85,273,21,0.047444869
2003,5021.88,273,21.5,0.036812194
2003,5021.9,273,22,0.032541241
2003,5021.92,273,22.5,0.028147124
2003,5021.94,273,23,0.024403252
2003,5021.96,273,23.5,0.024074476
2003,5021.98,273,24,0.021502648
2003,5022,274,0.5,0.020165026
2003,5022.02,274,1,0.017810198
2003,5022.04,274,1.5,0.016501319
2003,5022.06,274,2,0.014458404
2003,5022.08,274,2.5,0.015576045
2003,5022.1,274,3,0.014677232
2003,5022.13,274,3.5,0.018576676
2003,5022.15,274,4,0.018832142
2003,5022.17,274,4.5,0.02027683
2003,5022.19,274,5,0.014116198
2003,5022.21,274,5.5,0.012469349
2003,5022.23,274,6,0.01255476
2003,5022.25,274,6.5,0.013919784
2003,5022.27,274,7,0.014293559
2003,5022.29,274,7.5,0.014785688
2003,5022.31,274,8,0.017704876
2003,5022.33,274,8.5,0.023425862
2003,5022.35,274,9,0.066769168
2003,5022.38,274,9.5,0.17253558
2003,5022.4,274,10,0.22390875
2003,5022.42,274,10.5,0.38126305
2003,5022.44,274,11,0.71401429
2003,5022.46,274,11.5,0.85479629
2003,5022.48,274,12,0.98178911
2003,5022.5,274,12.5,0.98464066
2003,5022.52,274,13,1.0859543
2003,5022.54,274,13.5,1.1491542
2003,5022.56,274,14,1.1661335
2003,5022.58,274,14.5,1.1643769
2003,5022.6,274,15,1.120846
2003,5022.63,274,15.5,1.2015411
2003,5022.65,274,16,1.0390391
2003,5022.67,274,16.5,0.8614009
2003,5022.69,274,17,0.66661608
2003,5022.71,274,17.5,0.46087304
2003,5022.73,274,18,0.26803967
2003,5022.75,274,18.5,0.20305216
2003,5022.77,274,19,0.30853552
2003,5022.79,274,19.5,0.370704
2003,5022.81,274,20,0.38688287
2003,5022.83,274,20.5,0.39008743
2003,5022.85,274,21,0.45932373
2003,5022.88,274,21.5,0.49205026
2003,5022.9,274,22,0.47703454
2003,5022.92,274,22.5,0.49540806
2003,5022.94,274,23,0.48546621
2003,5022.96,274,23.5,0.4498294
2003,5022.98,274,24,0.43695164
2003,5023,275,0.5,0.47712126
2003,5023.02,275,1,0.50934535
2003,5023.04,275,1.5,0.57740527
2003,5023.06,275,2,0.55805981
2003,5023.08,275,2.5,0.5340122
2003,5023.1,275,3,0.46885693
2003,5023.13,275,3.5,0.43871868
2003,5023.15,275,4,0.4279761
2003,5023.17,275,4.5,0.40718704
2003,5023.19,275,5,0.37286294
2003,5023.21,275,5.5,0.34252805
2003,5023.23,275,6,0.31018272
2003,5023.25,275,6.5,0.28677642
2003,5023.27,275,7,0.27924094
2003,5023.29,275,7.5,0.28595477
2003,5023.31,275,8,0.33361313
2003,5023.33,275,8.5,0.39827386
2003,5023.35,275,9,0.54562312
2003,5023.38,275,9.5,0.70897293
2003,5023.4,275,10,0.8097086
2003,5023.42,275,10.5,0.88370991
2003,5023.44,275,11,0.99705827
2003,5023.46,275,11.5,1.0763838
2003,5023.48,275,12,1.1303191
2003,5023.5,275,12.5,1.2059143
2003,5023.52,275,13,1.2691592
2003,5023.54,275,13.5,1.2819226
2003,5023.56,275,14,1.2446977
2003,5023.58,275,14.5,1.2042303
2003,5023.6,275,15,1.1920067
2003,5023.63,275,15.5,1.194885
2003,5023.65,275,16,1.185782
2003,5023.67,275,16.5,1.1526376
2003,5023.69,275,17,1.0958805
2003,5023.71,275,17.5,0.96868372
2003,5023.73,275,18,0.74345207
2003,5023.75,275,18.5,0.47093287
2003,5023.77,275,19,0.2902118
2003,5023.79,275,19.5,0.22789072
2003,5023.81,275,20,0.27324033
2003,5023.83,275,20.5,0.29591542
2003,5023.85,275,21,0.3582966
2003,5023.88,275,21.5,0.43187213
2003,5023.9,275,22,0.48596668
2003,5023.92,275,22.5,0.43228978
2003,5023.94,275,23,0.35577404
2003,5023.96,275,23.5,0.29222673
2003,5023.98,275,24,0.21844178
2003,5024,276,0.5,0.18588836
2003,5024.02,276,1,0.15185459
2003,5024.04,276,1.5,0.16174755
2003,5024.06,276,2,0.15907869
2003,5024.08,276,2.5,0.14073899
2003,5024.1,276,3,0.13125134
2003,5024.13,276,3.5,0.094873086
2003,5024.15,276,4,0.078145444
2003,5024.17,276,4.5,0.07220228
2003,5024.19,276,5,0.047842555
2003,5024.21,276,5.5,0.044385575
2003,5024.23,276,6,0.053951807
2003,5024.25,276,6.5,0.034895431
2003,5024.27,276,7,0.047603711
2003,5024.29,276,7.5,0.12347797
2003,5024.31,276,8,0.28376651
2003,5024.33,276,8.5,0.41185302
2003,5024.35,276,9,0.54786491
2003,5024.38,276,9.5,0.67791384
2003,5024.4,276,10,0.7548539
2003,5024.42,276,10.5,0.78990084
2003,5024.44,276,11,0.8477084
2003,5024.46,276,11.5,0.96375328
2003,5024.48,276,12,1.0444636
2003,5024.5,276,12.5,1.0929779
2003,5024.52,276,13,1.1609808
2003,5024.54,276,13.5,1.2054296
2003,5024.56,276,14,1.165758
2003,5024.58,276,14.5,1.1756474
2003,5024.6,276,15,1.181228
2003,5024.63,276,15.5,1.1952651
2003,5024.65,276,16,1.157114
2003,5024.67,276,16.5,1.0271589
2003,5024.69,276,17,0.90906525
2003,5024.71,276,17.5,0.74129295
2003,5024.73,276,18,0.46429214
2003,5024.75,276,18.5,0.27897158
2003,5024.77,276,19,0.16146594
2003,5024.79,276,19.5,0.11489604
2003,5024.81,276,20,0.081304252
2003,5024.83,276,20.5,0.058611456
2003,5024.85,276,21,0.044286706
2003,5024.88,276,21.5,0.035728216
2003,5024.9,276,22,0.030319974
2003,5024.92,276,22.5,0.088157691
2003,5024.94,276,23,0.17004301
2003,5024.96,276,23.5,0.15500215
2003,5024.98,276,24,0.15343913
2003,5025,277,0.5,0.13874882
2003,5025.02,277,1,0.12816581
2003,5025.04,277,1.5,0.092713244
2003,5025.06,277,2,0.061475307
2003,5025.08,277,2.5,0.039055008
2003,5025.1,277,3,0.026742795
2003,5025.13,277,3.5,0.023237988
2003,5025.15,277,4,0.020282889
2003,5025.17,277,4.5,0.017854258
2003,5025.19,277,5,0.020472078
2003,5025.21,277,5.5,0.040495187
2003,5025.23,277,6,0.097620845
2003,5025.25,277,6.5,0.12590794
2003,5025.27,277,7,0.10700242
2003,5025.29,277,7.5,0.25207695
2003,5025.31,277,8,0.4042033
2003,5025.33,277,8.5,0.54362434
2003,5025.35,277,9,0.66370398
2003,5025.38,277,9.5,0.75110346
2003,5025.4,277,10,0.92073405
2003,5025.42,277,10.5,1.0794019
2003,5025.44,277,11,1.1615506
2003,5025.46,277,11.5,1.278988
2003,5025.48,277,12,1.3900547
2003,5025.5,277,12.5,1.4671634
2003,5025.52,277,13,1.5309305
2003,5025.54,277,13.5,1.5989782
2003,5025.56,277,14,1.6009413
2003,5025.58,277,14.5,1.5884027
2003,5025.6,277,15,1.561215
2003,5025.63,277,15.5,1.536669
2003,5025.65,277,16,1.4128839
2003,5025.67,277,16.5,1.3173456
2003,5025.69,277,17,1.2697921
2003,5025.71,277,17.5,1.0869662
2003,5025.73,277,18,0.88087583
2003,5025.75,277,18.5,0.86813337
2003,5025.77,277,19,0.82852614
2003,5025.79,277,19.5,0.65621895
2003,5025.81,277,20,0.60815102
2003,5025.83,277,20.5,0.31957543
2003,5025.85,277,21,0.1832386
2003,5025.88,277,21.5,0.10728848
2003,5025.9,277,22,0.072973624
2003,5025.92,277,22.5,0.053387623
2003,5025.94,277,23,0.048778713
2003,5025.96,277,23.5,0.044228267
2003,5025.98,277,24,0.038406555
2003,5026,278,0.5,0.039988328
2003,5026.02,278,1,0.038698032
2003,5026.04,278,1.5,0.063062407
2003,5026.06,278,2,0.17655154
2003,5026.08,278,2.5,0.15264797
2003,5026.1,278,3,0.086040437
2003,5026.13,278,3.5,0.050615586
2003,5026.15,278,4,0.034951083
2003,5026.17,278,4.5,0.031150408
2003,5026.19,278,5,0.099186443
2003,5026.21,278,5.5,0.093510471
2003,5026.23,278,6,0.05078784
2003,5026.25,278,6.5,0.030189862
2003,5026.27,278,7,0.023925988
2003,5026.29,278,7.5,0.01617901
2003,5026.31,278,8,0.20501095
2003,5026.33,278,8.5,0.48659065
2003,5026.35,278,9,0.68778026
2003,5026.38,278,9.5,0.89095432
2003,5026.4,278,10,1.0200608
2003,5026.42,278,10.5,1.1479802
2003,5026.44,278,11,1.2683349
2003,5026.46,278,11.5,1.3400226
2003,5026.48,278,12,1.3983575
2003,5026.5,278,12.5,1.454361
2003,5026.52,278,13,1.5385308
2003,5026.54,278,13.5,1.5843322
2003,5026.56,278,14,1.5831401
2003,5026.58,278,14.5,1.5947545
2003,5026.6,278,15,1.630805
2003,5026.63,278,15.5,1.5735292
2003,5026.65,278,16,1.4991888
2003,5026.67,278,16.5,1.3982003
2003,5026.69,278,17,1.0497026
2003,5026.71,278,17.5,0.65864998
2003,5026.73,278,18,0.42134005
2003,5026.75,278,18.5,0.22871815
2003,5026.77,278,19,0.17214046
2003,5026.79,278,19.5,0.14528184
2003,5026.81,278,20,0.09653455
2003,5026.83,278,20.5,0.071337543
2003,5026.85,278,21,0.050439101
2003,5026.88,278,21.5,0.041346453
2003,5026.9,278,22,0.031441666
2003,5026.92,278,22.5,0.030882087
2003,5026.94,278,23,0.02885483
2003,5026.96,278,23.5,0.02716101
2003,5026.98,278,24,0.026979808
2003,5027,279,0.5,0.025240641
2003,5027.02,279,1,0.022501716
2003,5027.04,279,1.5,0.022156075
2003,5027.06,279,2,0.020694867
2003,5027.08,279,2.5,0.020708835
2003,5027.1,279,3,0.0256026
2003,5027.13,279,3.5,0.028937403
2003,5027.15,279,4,0.044792045
2003,5027.17,279,4.5,0.049081229
2003,5027.19,279,5,0.05614844
2003,5027.21,279,5.5,0.12175554
2003,5027.23,279,6,0.20274508
2003,5027.25,279,6.5,0.20742851
2003,5027.27,279,7,0.1870205
2003,5027.29,279,7.5,0.11402087
2003,5027.31,279,8,0.09697932
2003,5027.33,279,8.5,0.12092392
2003,5027.35,279,9,0.28461462
2003,5027.38,279,9.5,0.51017988
2003,5027.4,279,10,0.70561486
2003,5027.42,279,10.5,0.79580426
2003,5027.44,279,11,0.88196331
2003,5027.46,279,11.5,0.99785477
2003,5027.48,279,12,1.035323
2003,5027.5,279,12.5,1.1676629
2003,5027.52,279,13,1.1947659
2003,5027.54,279,13.5,1.0798573
2003,5027.56,279,14,1.2438951
2003,5027.58,279,14.5,1.2665845
2003,5027.6,279,15,1.3535844
2003,5027.63,279,15.5,1.3750654
2003,5027.65,279,16,1.4438107
2003,5027.67,279,16.5,1.3329905
2003,5027.69,279,17,1.13413
2003,5027.71,279,17.5,0.88230467
2003,5027.73,279,18,0.6062544
2003,5027.75,279,18.5,0.3410126
2003,5027.77,279,19,0.19333981
2003,5027.79,279,19.5,0.12499597
2003,5027.81,279,20,0.091924697
2003,5027.83,279,20.5,0.069447443
2003,5027.85,279,21,0.045547701
2003,5027.88,279,21.5,0.032620087
2003,5027.9,279,22,0.03058473
2003,5027.92,279,22.5,0.02601398
2003,5027.94,279,23,0.022893706
2003,5027.96,279,23.5,0.018567372
2003,5027.98,279,24,0.016025433
2003,5028,280,0.5,0.025690619
2003,5028.02,280,1,0.027014416
2003,5028.04,280,1.5,0.028197559
2003,5028.06,280,2,0.026961852
2003,5028.08,280,2.5,0.033414099
2003,5028.1,280,3,0.03153494
2003,5028.13,280,3.5,0.028344583
2003,5028.15,280,4,0.028566385
2003,5028.17,280,4.5,0.046353344
2003,5028.19,280,5,0.037377276
2003,5028.21,280,5.5,0.028326169
2003,5028.23,280,6,0.031289898
2003,5028.25,280,6.5,0.028142598
2003,5028.27,280,7,0.02851079
2003,5028.29,280,7.5,0.029089862
2003,5028.31,280,8,0.048908938
2003,5028.33,280,8.5,0.13588898
2003,5028.35,280,9,0.29010913
2003,5028.38,280,9.5,0.3537693
2003,5028.4,280,10,0.47695419
2003,5028.42,280,10.5,0.67955369
2003,5028.44,280,11,0.9058193
2003,5028.46,280,11.5,1.1842508
2003,5028.48,280,12,1.1361693
2003,5028.5,280,12.5,1.2233489
2003,5028.52,280,13,1.2905647
2003,5028.54,280,13.5,1.5512044
2003,5028.56,280,14,1.633091
2003,5028.58,280,14.5,1.5579631
2003,5028.6,280,15,1.4117558
2003,5028.63,280,15.5,1.3051341
2003,5028.65,280,16,1.262042
2003,5028.67,280,16.5,1.1828485
2003,5028.69,280,17,1.001054
2003,5028.71,280,17.5,0.77298033
2003,5028.73,280,18,0.47575408
2003,5028.75,280,18.5,0.27582577
2003,5028.77,280,19,0.17117363
2003,5028.79,280,19.5,0.12421244
2003,5028.81,280,20,0.092465706
2003,5028.83,280,20.5,0.1472275
2003,5028.85,280,21,0.16628049
2003,5028.88,280,21.5,0.099599786
2003,5028.9,280,22,0.057436474
2003,5028.92,280,22.5,0.043568905
2003,5028.94,280,23,0.032438289
2003,5028.96,280,23.5,0.027036458
2003,5028.98,280,24,0.02161576
2003,5029,281,0.5,0.016724367
2003,5029.02,281,1,0.014801306
2003,5029.04,281,1.5,0.011378852
2003,5029.06,281,2,0.00813828
2003,5029.08,281,2.5,0.006502201
2003,5029.1,281,3,0.003287053
2003,5029.13,281,3.5,0.001678922
2003,5029.15,281,4,0.00169523
2003,5029.17,281,4.5,0.001694139
2003,5029.19,281,5,0.001675676
2003,5029.21,281,5.5,0
2003,5029.23,281,6,0
2003,5029.25,281,6.5,0
2003,5029.27,281,7,0
2003,5029.29,281,7.5,0
2003,5029.31,281,8,0
2003,5029.33,281,8.5,0
2003,5029.35,281,9,0.023754356
2003,5029.38,281,9.5,0.13990274
2003,5029.4,281,10,0.1875543
2003,5029.42,281,10.5,0.19914806
2003,5029.44,281,11,0.18272136
2003,5029.46,281,11.5,0.23709565
2003,5029.48,281,12,0.27089393
2003,5029.5,281,12.5,0.2545563
2003,5029.52,281,13,0.21983995
2003,5029.54,281,13.5,0.12067377
2003,5029.56,281,14,0.073817939
2003,5029.58,281,14.5,0.097334504
2003,5029.6,281,15,0.091967024
2003,5029.63,281,15.5,0.069831677
2003,5029.65,281,16,0.056139838
2003,5029.67,281,16.5,0.043118712
2003,5029.69,281,17,0.034403682
2003,5029.71,281,17.5,0.02804797
2003,5029.73,281,18,0.023844587
2003,5029.75,281,18.5,0.017815767
2003,5029.77,281,19,0.013830456
2003,5029.79,281,19.5,0.011884687
2003,5029.81,281,20,0.009922698
2003,5029.83,281,20.5,0.007983412
2003,5029.85,281,21,0.008049176
2003,5029.88,281,21.5,0.008074597
2003,5029.9,281,22,0.006033076
2003,5029.92,281,22.5,0.006029271
2003,5029.94,281,23,0.006017869
2003,5029.96,281,23.5,0.007998546
2003,5029.98,281,24,0.005976227
2003,5030,282,0.5,0.005972453
2003,5030.02,282,1,0.003974098
2003,5030.04,282,1.5,0.003976609
2003,5030.06,282,2,0.001995853
2003,5030.08,282,2.5,0.001997114
2003,5030.1,282,3,0.001990818
2003,5030.13,282,3.5,0.001982033
2003,5030.15,282,4,0
2003,5030.17,282,4.5,0.001973283
2003,5030.19,282,5,0.001968298
2003,5030.21,282,5.5,0
2003,5030.23,282,6,0
2003,5030.25,282,6.5,0
2003,5030.27,282,7,0.001974531
2003,5030.29,282,7.5,0.005957382
2003,5030.31,282,8,0.01006147
2003,5030.33,282,8.5,0.024561856
2003,5030.35,282,9,0.041558947
2003,5030.38,282,9.5,0.053035583
2003,5030.4,282,10,0.058400702
2003,5030.42,282,10.5,0.070877224
2003,5030.44,282,11,0.15401676
2003,5030.46,282,11.5,0.23020628
2003,5030.48,282,12,0.33079332
2003,5030.5,282,12.5,0.37786648
2003,5030.52,282,13,0.3304894
2003,5030.54,282,13.5,0.43807536
2003,5030.56,282,14,0.51486158
2003,5030.58,282,14.5,0.54147774
2003,5030.6,282,15,0.29053852
2003,5030.63,282,15.5,0.097108364
2003,5030.65,282,16,0.07953874
2003,5030.67,282,16.5,0.060974546
2003,5030.69,282,17,0.04937074
2003,5030.71,282,17.5,0.037152797
2003,5030.73,282,18,0.029629972
2003,5030.75,282,18.5,0.02249667
2003,5030.77,282,19,0.022190588
2003,5030.79,282,19.5,0.030605188
2003,5030.81,282,20,0.047615517
2003,5030.83,282,20.5,0.059660926
2003,5030.85,282,21,0.067800507
2003,5030.88,282,21.5,0.082218453
2003,5030.9,282,22,0.094155826
2003,5030.92,282,22.5,0.088513151
2003,5030.94,282,23,0.085588455
2003,5030.96,282,23.5,0.095116057
2003,5030.98,282,24,0.081417546
2003,5031,283,0.5,0.065996617
2003,5031.02,283,1,0.058702625
2003,5031.04,283,1.5,0.062093899
2003,5031.06,283,2,0.072594076
2003,5031.08,283,2.5,0.086542584
2003,5031.1,283,3,0.07410986
2003,5031.13,283,3.5,0.075288989
2003,5031.15,283,4,0.073027529
2003,5031.17,283,4.5,0.059788328
2003,5031.19,283,5,0.057474043
2003,5031.21,283,5.5,0.056849796
2003,5031.23,283,6,0.059639476
2003,5031.25,283,6.5,0.071291439
2003,5031.27,283,7,0.092133723
2003,5031.29,283,7.5,0.14699277
2003,5031.31,283,8,0.2044284
2003,5031.33,283,8.5,0.24119341
2003,5031.35,283,9,0.28352988
2003,5031.38,283,9.5,0.30526641
2003,5031.4,283,10,0.3191264
2003,5031.42,283,10.5,0.37923184
2003,5031.44,283,11,0.4200491
2003,5031.46,283,11.5,0.32135096
2003,5031.48,283,12,0.28684458
2003,5031.5,283,12.5,0.21383642
2003,5031.52,283,13,0.13083175
2003,5031.54,283,13.5,0.27309003
2003,5031.56,283,14,0.3746734
2003,5031.58,283,14.5,0.31348279
2003,5031.6,283,15,0.33813125
2003,5031.63,283,15.5,0.32350817
2003,5031.65,283,16,0.28831589
2003,5031.67,283,16.5,0.25741082
2003,5031.69,283,17,0.23843206
2003,5031.71,283,17.5,0.19058883
2003,5031.73,283,18,0.15781516
2003,5031.75,283,18.5,0.11349966
2003,5031.77,283,19,0.087791964
2003,5031.79,283,19.5,0.062420473
2003,5031.81,283,20,0.043687467
2003,5031.83,283,20.5,0.03363074
2003,5031.85,283,21,0.029674184
2003,5031.88,283,21.5,0.025652675
2003,5031.9,283,22,0.021651274
2003,5031.92,283,22.5,0.019596005
2003,5031.94,283,23,0.019472344
2003,5031.96,283,23.5,0.019349366
2003,5031.98,283,24,0.019275907
2003,5032,284,0.5,0.017293392
2003,5032.02,284,1,0.017227683
2003,5032.04,284,1.5,0.017140413
2003,5032.06,284,2,0.015168329
2003,5032.08,284,2.5,0.015091401
2003,5032.1,284,3,0.013163059
2003,5032.13,284,3.5,0.015005267
2003,5032.15,284,4,0.014891093
2003,5032.17,284,4.5,0.01667795
2003,5032.19,284,5,0.020358199
2003,5032.21,284,5.5,0.025844464
2003,5032.23,284,6,0.029442525
2003,5032.25,284,6.5,0.029273972
2003,5032.27,284,7,0.034785032
2003,5032.29,284,7.5,0.047752649
2003,5032.31,284,8,0.068346784
2003,5032.33,284,8.5,0.10450346
2003,5032.35,284,9,0.14501724
2003,5032.38,284,9.5,0.18040583
2003,5032.4,284,10,0.2634443
2003,5032.42,284,10.5,0.26591933
2003,5032.44,284,11,0.25189513
2003,5032.46,284,11.5,0.25255245
2003,5032.48,284,12,0.23857518
2003,5032.5,284,12.5,0.23377861
2003,5032.52,284,13,0.22967723
2003,5032.54,284,13.5,0.21708737
2003,5032.56,284,14,0.19485384
2003,5032.58,284,14.5,0.18853126
2003,5032.6,284,15,0.1919651
2003,5032.63,284,15.5,0.16180918
2003,5032.65,284,16,0.15232746
2003,5032.67,284,16.5,0.15300275
2003,5032.69,284,17,0.15956745
2003,5032.71,284,17.5,0.12376767
2003,5032.73,284,18,0.082991578
2003,5032.75,284,18.5,0.053291876
2003,5032.77,284,19,0.043719899
2003,5032.79,284,19.5,0.041952033
2003,5032.81,284,20,0.037848603
2003,5032.83,284,20.5,0.05165026
2003,5032.85,284,21,0.074890509
2003,5032.88,284,21.5,0.068648778
2003,5032.9,284,22,0.070555687
2003,5032.92,284,22.5,0.064260885
2003,5032.94,284,23,0.048581272
2003,5032.96,284,23.5,0.048612203
2003,5032.98,284,24,0.05225173
2003,5033,285,0.5,0.048396051
2003,5033.02,285,1,0.073430382
2003,5033.04,285,1.5,0.081013195
2003,5033.06,285,2,0.073290408
2003,5033.08,285,2.5,0.067523703
2003,5033.1,285,3,0.063812971
2003,5033.13,285,3.5,0.075697206
2003,5033.15,285,4,0.067911305
2003,5033.17,285,4.5,0.054428708
2003,5033.19,285,5,0.044929955
2003,5033.21,285,5.5,0.045015801
2003,5033.23,285,6,0.044929955
2003,5033.25,285,6.5,0.039114017
2003,5033.27,285,7,0.041054931
2003,5033.29,285,7.5,0.039363775
2003,5033.31,285,8,0.12273084
2003,5033.33,285,8.5,0.2989333
2003,5033.35,285,9,0.43229842
2003,5033.38,285,9.5,0.51721728
2003,5033.4,285,10,0.62604421
2003,5033.42,285,10.5,0.69310093
2003,5033.44,285,11,0.75456482
2003,5033.46,285,11.5,0.83518487
2003,5033.48,285,12,0.97509879
2003,5033.5,285,12.5,1.088275
2003,5033.52,285,13,1.1823685
2003,5033.54,285,13.5,1.2633179
2003,5033.56,285,14,1.2947898
2003,5033.58,285,14.5,1.3560843
2003,5033.6,285,15,1.3367116
2003,5033.63,285,15.5,1.3308986
2003,5033.65,285,16,1.3147846
2003,5033.67,285,16.5,1.2426099
2003,5033.69,285,17,1.1077369
2003,5033.71,285,17.5,0.81021994
2003,5033.73,285,18,0.61479396
2003,5033.75,285,18.5,0.39543068
2003,5033.77,285,19,0.23062676
2003,5033.79,285,19.5,0.14766076
2003,5033.81,285,20,0.21964572
2003,5033.83,285,20.5,0.33535999
2003,5033.85,285,21,0.32893464
2003,5033.88,285,21.5,0.23548122
2003,5033.9,285,22,0.15896375
2003,5033.92,285,22.5,0.15216911
2003,5033.94,285,23,0.15573952
2003,5033.96,285,23.5,0.17400087
2003,5033.98,285,24,0.13099296
2003,5034,286,0.5,0.13540639
2003,5034.02,286,1,0.16192196
2003,5034.04,286,1.5,0.17312086
2003,5034.06,286,2,0.11546743
2003,5034.08,286,2.5,0.090541691
2003,5034.1,286,3,0.098042041
2003,5034.13,286,3.5,0.11148535
2003,5034.15,286,4,0.12616999
2003,5034.17,286,4.5,0.17900184
2003,5034.19,286,5,0.21207756
2003,5034.21,286,5.5,0.23491649
2003,5034.23,286,6,0.26361051
2003,5034.25,286,6.5,0.27874929
2003,5034.27,286,7,0.30965412
2003,5034.29,286,7.5,0.32784393
2003,5034.31,286,8,0.41770333
2003,5034.33,286,8.5,0.54610389
2003,5034.35,286,9,0.58688331
2003,5034.38,286,9.5,0.63829201
2003,5034.4,286,10,0.74899036
2003,5034.42,286,10.5,0.83570808
2003,5034.44,286,11,0.90090895
2003,5034.46,286,11.5,1.0426767
2003,5034.48,286,12,1.1096077
2003,5034.5,286,12.5,1.1936193
2003,5034.52,286,13,1.2486275
2003,5034.54,286,13.5,1.359161
2003,5034.56,286,14,1.3776529
2003,5034.58,286,14.5,1.3879839
2003,5034.6,286,15,1.3893899
2003,5034.63,286,15.5,1.3399391
2003,5034.65,286,16,1.3071342
2003,5034.67,286,16.5,1.0523646
2003,5034.69,286,17,0.85397291
2003,5034.71,286,17.5,0.54359317
2003,5034.73,286,18,0.32822153
2003,5034.75,286,18.5,0.20574103
2003,5034.77,286,19,0.13312715
2003,5034.79,286,19.5,0.096324652
2003,5034.81,286,20,0.10376035
2003,5034.83,286,20.5,0.10061795
2003,5034.85,286,21,0.070108958
2003,5034.88,286,21.5,0.081426226
2003,5034.9,286,22,0.1186043
2003,5034.92,286,22.5,0.13887458
2003,5034.94,286,23,0.1180784
2003,5034.96,286,23.5,0.077638954
2003,5034.98,286,24,0.12914859
2003,5035,287,0.5,0.18363136
2003,5035.02,287,1,0.16221887
2003,5035.04,287,1.5,0.10294227
2003,5035.06,287,2,0.061643805
2003,5035.08,287,2.5,0.046379648
2003,5035.1,287,3,0.038698733
2003,5035.13,287,3.5,0.02933825
2003,5035.15,287,4,0.023754356
2003,5035.17,287,4.5,0.01805361
2003,5035.19,287,5,0.012366218
2003,5035.21,287,5.5,0.010415876
2003,5035.23,287,6,0.008364155
2003,5035.25,287,6.5,0.008374662
2003,5035.27,287,7,0.010448631
2003,5035.29,287,7.5,0.010468328
2003,5035.31,287,8,0.023674142
2003,5035.33,287,8.5,0.06930697
2003,5035.35,287,9,0.099726789
2003,5035.38,287,9.5,0.16914538
2003,5035.4,287,10,0.21551713
2003,5035.42,287,10.5,0.20813113
2003,5035.44,287,11,0.18882374
2003,5035.46,287,11.5,0.20158993
2003,5035.48,287,12,0.097463235
2003,5035.5,287,12.5,0.059432585
2003,5035.52,287,13,0.036796428
2003,5035.54,287,13.5,0.026759788
2003,5035.56,287,14,0.022757091
2003,5035.58,287,14.5,0.016696829
2003,5035.6,287,15,0.014655659
2003,5035.63,287,15.5,0.012577772
2003,5035.65,287,16,0.008395712
2003,5035.67,287,16.5,0.006308648
2003,5035.69,287,17,0.004216331
2003,5035.71,287,17.5,0.002117438
2003,5035.73,287,18,0.002126747
2003,5035.75,287,18.5,0
2003,5035.77,287,19,0
2003,5035.79,287,19.5,0.002158936
2003,5035.81,287,20,0.004358539
2003,5035.83,287,20.5,0.008832078
2003,5035.85,287,21,0.038570188
2003,5035.88,287,21.5,0.13686791
2003,5035.9,287,22,0.29708865
2003,5035.92,287,22.5,0.35949719
2003,5035.94,287,23,0.3699604
2003,5035.96,287,23.5,0.36675432
2003,5035.98,287,24,0.42344534
2003,5036,288,0.5,0.50522906
2003,5036.02,288,1,0.52870989
2003,5036.04,288,1.5,0.50482178
2003,5036.06,288,2,0.43723232
2003,5036.08,288,2.5,0.50224417
2003,5036.1,288,3,0.57372332
2003,5036.13,288,3.5,0.55104733
2003,5036.15,288,4,0.52361995
2003,5036.17,288,4.5,0.51352489
2003,5036.19,288,5,0.56116229
2003,5036.21,288,5.5,0.60689443
2003,5036.23,288,6,0.59864229
2003,5036.25,288,6.5,0.54283375
2003,5036.27,288,7,0.49498934
2003,5036.29,288,7.5,0.49988836
2003,5036.31,288,8,0.58914417
2003,5036.33,288,8.5,0.68954301
2003,5036.35,288,9,0.84480715
2003,5036.38,288,9.5,0.92851514
2003,5036.4,288,10,1.0574493
2003,5036.42,288,10.5,1.1340959
2003,5036.44,288,11,1.2023574
2003,5036.46,288,11.5,1.2328864
2003,5036.48,288,12,1.3111439
2003,5036.5,288,12.5,1.362592
2003,5036.52,288,13,1.4046685
2003,5036.54,288,13.5,1.4718308
2003,5036.56,288,14,1.4937824
2003,5036.58,288,14.5,1.5086887
2003,5036.6,288,15,1.5039008
2003,5036.63,288,15.5,1.4941348
2003,5036.65,288,16,1.4971503
2003,5036.67,288,16.5,1.451247
2003,5036.69,288,17,1.3961327
2003,5036.71,288,17.5,1.288579
2003,5036.73,288,18,1.1809021
2003,5036.75,288,18.5,1.1321965
2003,5036.77,288,19,1.0351971
2003,5036.79,288,19.5,0.57934433
2003,5036.81,288,20,0.70372254
2003,5036.83,288,20.5,0.6923641
2003,5036.85,288,21,0.43450287
2003,5036.88,288,21.5,0.59990329
2003,5036.9,288,22,0.61096096
2003,5036.92,288,22.5,0.58831125
2003,5036.94,288,23,0.57484907
2003,5036.96,288,23.5,0.5845226
2003,5036.98,288,24,0.6029911
2003,5037,289,0.5,0.62888449
2003,5037.02,289,1,0.5610882
2003,5037.04,289,1.5,0.508775
